SubsetID,UniqueID,ClassName,SourcePath,TargetPath
000-107,ac00dd4042474b2cb5e245a8b72598e6,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-107/ac00dd4042474b2cb5e245a8b72598e6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/ac00dd4042474b2cb5e245a8b72598e6.glb
000-057,699345e2e6af4dbdbb21b333ea9c999f,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-057/699345e2e6af4dbdbb21b333ea9c999f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/699345e2e6af4dbdbb21b333ea9c999f.glb
000-097,3781314af1954867a5eb2bca6c18a955,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-097/3781314af1954867a5eb2bca6c18a955.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/3781314af1954867a5eb2bca6c18a955.glb
000-101,a7c13bd6d44741819530c699e1ff797c,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-101/a7c13bd6d44741819530c699e1ff797c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/a7c13bd6d44741819530c699e1ff797c.glb
000-079,3e0ce2a765b24ccaad8d780d84db9170,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-079/3e0ce2a765b24ccaad8d780d84db9170.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/3e0ce2a765b24ccaad8d780d84db9170.glb
000-134,76ad127432d14abd86387c668965bc29,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-134/76ad127432d14abd86387c668965bc29.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/76ad127432d14abd86387c668965bc29.glb
000-117,123f95eff33c4149a81231c1079bb6aa,bread,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-117/123f95eff33c4149a81231c1079bb6aa.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bread/123f95eff33c4149a81231c1079bb6aa.glb
000-085,5b1a44cff3d34249b8feea2052ddd972,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-085/5b1a44cff3d34249b8feea2052ddd972.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/5b1a44cff3d34249b8feea2052ddd972.glb
000-050,d0aad1c318e247ea856aa01325c863f7,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-050/d0aad1c318e247ea856aa01325c863f7.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/d0aad1c318e247ea856aa01325c863f7.glb
000-026,7af7c8158dd24062a5e49d6a25799628,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-026/7af7c8158dd24062a5e49d6a25799628.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/7af7c8158dd24062a5e49d6a25799628.glb
000-143,cdae08c447df4f04bba136075570f021,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-143/cdae08c447df4f04bba136075570f021.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/cdae08c447df4f04bba136075570f021.glb
000-007,8746e3755fcf481f9916c84d9b37a70d,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-007/8746e3755fcf481f9916c84d9b37a70d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/8746e3755fcf481f9916c84d9b37a70d.glb
000-050,b27ffa86d9e94ec689f982e048f3bb08,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-050/b27ffa86d9e94ec689f982e048f3bb08.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/b27ffa86d9e94ec689f982e048f3bb08.glb
000-001,998d8d17a4334167a4907f780491dff0,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-001/998d8d17a4334167a4907f780491dff0.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/998d8d17a4334167a4907f780491dff0.glb
000-077,1af04031fc3842949063050404787cf5,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-077/1af04031fc3842949063050404787cf5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/1af04031fc3842949063050404787cf5.glb
000-086,2005d15daca8424c9050955716af2fa5,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-086/2005d15daca8424c9050955716af2fa5.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/2005d15daca8424c9050955716af2fa5.glb
000-155,cb7f33b244994986a4270b561f57cd5b,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-155/cb7f33b244994986a4270b561f57cd5b.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/cb7f33b244994986a4270b561f57cd5b.glb
000-022,10d60b25c7ac4c0c9de056686ed01002,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-022/10d60b25c7ac4c0c9de056686ed01002.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/10d60b25c7ac4c0c9de056686ed01002.glb
000-071,0e1568f48f744f4ba716ded930926ddd,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-071/0e1568f48f744f4ba716ded930926ddd.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/0e1568f48f744f4ba716ded930926ddd.glb
000-072,b9a919debbd6431fbafb893393bb6eac,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-072/b9a919debbd6431fbafb893393bb6eac.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/b9a919debbd6431fbafb893393bb6eac.glb
000-087,beb034c72a3f4a72aad127e1c7aef257,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-087/beb034c72a3f4a72aad127e1c7aef257.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/beb034c72a3f4a72aad127e1c7aef257.glb
000-145,6d64aec1c7434acfa04df8d11de67a7c,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-145/6d64aec1c7434acfa04df8d11de67a7c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/6d64aec1c7434acfa04df8d11de67a7c.glb
000-088,90acd78096bb48e4ab97a2eea4139bed,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-088/90acd78096bb48e4ab97a2eea4139bed.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/90acd78096bb48e4ab97a2eea4139bed.glb
000-124,a0e587bd3f9e4f2e973d7e9a8c27d3d0,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-124/a0e587bd3f9e4f2e973d7e9a8c27d3d0.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/a0e587bd3f9e4f2e973d7e9a8c27d3d0.glb
000-023,765e3fa06bf947e982cd947cbfca7300,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-023/765e3fa06bf947e982cd947cbfca7300.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/765e3fa06bf947e982cd947cbfca7300.glb
000-046,5832ef06058b4e949828533ef511c33a,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-046/5832ef06058b4e949828533ef511c33a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/5832ef06058b4e949828533ef511c33a.glb
000-007,f6be688c2b3941dfba118f78a76c64ec,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-007/f6be688c2b3941dfba118f78a76c64ec.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/f6be688c2b3941dfba118f78a76c64ec.glb
000-099,64c4b2642a3c4de5a95fdfa44e7a5fdd,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-099/64c4b2642a3c4de5a95fdfa44e7a5fdd.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/64c4b2642a3c4de5a95fdfa44e7a5fdd.glb
000-035,36c4b7b8daeb43e594164d109029266a,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-035/36c4b7b8daeb43e594164d109029266a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/36c4b7b8daeb43e594164d109029266a.glb
000-044,68d83e2d634940f594df30998aba652c,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-044/68d83e2d634940f594df30998aba652c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/68d83e2d634940f594df30998aba652c.glb
000-061,e6710ba4ae874ffb9c1f840a759dfec9,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-061/e6710ba4ae874ffb9c1f840a759dfec9.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/e6710ba4ae874ffb9c1f840a759dfec9.glb
000-138,4682fe0accb24ddcaf9673d36c2bb94e,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-138/4682fe0accb24ddcaf9673d36c2bb94e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/4682fe0accb24ddcaf9673d36c2bb94e.glb
000-087,2aa3eda5dc9c4dda81905e0e451901fe,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-087/2aa3eda5dc9c4dda81905e0e451901fe.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/2aa3eda5dc9c4dda81905e0e451901fe.glb
000-076,d04d521bd0a049719f2199159e24d981,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-076/d04d521bd0a049719f2199159e24d981.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/d04d521bd0a049719f2199159e24d981.glb
000-093,1702f71e798b4cc794ec12f8219405b9,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-093/1702f71e798b4cc794ec12f8219405b9.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/1702f71e798b4cc794ec12f8219405b9.glb
000-092,cb484683659d465796ed5af8664cf58f,bucket,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-092/cb484683659d465796ed5af8664cf58f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/bucket/cb484683659d465796ed5af8664cf58f.glb
000-006,d3239337c2fa4477bea78944d08a8d83,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-006/d3239337c2fa4477bea78944d08a8d83.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/d3239337c2fa4477bea78944d08a8d83.glb
000-084,fdd3b5aa73134d63b9ad36d14e0f603f,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-084/fdd3b5aa73134d63b9ad36d14e0f603f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/fdd3b5aa73134d63b9ad36d14e0f603f.glb
000-064,a2f385420e0842efb354a25b72f05d15,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-064/a2f385420e0842efb354a25b72f05d15.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/a2f385420e0842efb354a25b72f05d15.glb
000-135,e5622dd4c0b04459a789fe1849617736,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-135/e5622dd4c0b04459a789fe1849617736.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/e5622dd4c0b04459a789fe1849617736.glb
000-137,896bcaf691ea48f3b8c52d77d13e73e6,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-137/896bcaf691ea48f3b8c52d77d13e73e6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/896bcaf691ea48f3b8c52d77d13e73e6.glb
000-128,9183b2ddc72342848f8f69ac3649a0ee,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-128/9183b2ddc72342848f8f69ac3649a0ee.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/9183b2ddc72342848f8f69ac3649a0ee.glb
000-024,5a79396e6c754077a011ac8fdb7fda35,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-024/5a79396e6c754077a011ac8fdb7fda35.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/5a79396e6c754077a011ac8fdb7fda35.glb
000-095,ddc9ee95b9904d29af3e518f6d3d29dc,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-095/ddc9ee95b9904d29af3e518f6d3d29dc.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/ddc9ee95b9904d29af3e518f6d3d29dc.glb
000-079,5bef6c9eb44c4824b3644e911659d889,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-079/5bef6c9eb44c4824b3644e911659d889.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/5bef6c9eb44c4824b3644e911659d889.glb
000-135,35426d17345e4fd3b0532ed0fee951fa,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-135/35426d17345e4fd3b0532ed0fee951fa.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/35426d17345e4fd3b0532ed0fee951fa.glb
000-036,5646fd127cf34cc49313dd3dd49aeb42,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-036/5646fd127cf34cc49313dd3dd49aeb42.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/5646fd127cf34cc49313dd3dd49aeb42.glb
000-004,ab9192b6bc8f49e3baed63e984c7073a,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-004/ab9192b6bc8f49e3baed63e984c7073a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/ab9192b6bc8f49e3baed63e984c7073a.glb
000-119,7522914697354be0965fdf88193dcf45,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-119/7522914697354be0965fdf88193dcf45.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/7522914697354be0965fdf88193dcf45.glb
000-123,80f8d9a6dadc411e89ca366cb0cfb0d9,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-123/80f8d9a6dadc411e89ca366cb0cfb0d9.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/80f8d9a6dadc411e89ca366cb0cfb0d9.glb
000-120,1ae46d746599479b82890cb0b80afed4,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-120/1ae46d746599479b82890cb0b80afed4.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/1ae46d746599479b82890cb0b80afed4.glb
000-061,078da6e1f86c4d2ca874e3f4381becb8,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-061/078da6e1f86c4d2ca874e3f4381becb8.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/078da6e1f86c4d2ca874e3f4381becb8.glb
000-021,ea37176639fd4c52add9371aee2fdfbe,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-021/ea37176639fd4c52add9371aee2fdfbe.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/ea37176639fd4c52add9371aee2fdfbe.glb
000-034,1dceb198db1d4c7db0777b85a57454ab,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-034/1dceb198db1d4c7db0777b85a57454ab.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/1dceb198db1d4c7db0777b85a57454ab.glb
000-035,3155dbb685834929a432584f3a6099f3,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-035/3155dbb685834929a432584f3a6099f3.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/3155dbb685834929a432584f3a6099f3.glb
000-127,d29b016cd35a4825881e4f885c855f14,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-127/d29b016cd35a4825881e4f885c855f14.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/d29b016cd35a4825881e4f885c855f14.glb
000-134,3a5fc9a496cb402297ffdb6700d2ab60,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-134/3a5fc9a496cb402297ffdb6700d2ab60.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/3a5fc9a496cb402297ffdb6700d2ab60.glb
000-097,97c552b03c3343e783670de61e6d179a,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-097/97c552b03c3343e783670de61e6d179a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/97c552b03c3343e783670de61e6d179a.glb
000-081,ba56ad0f0b0e45ecbf65eb9547c73237,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-081/ba56ad0f0b0e45ecbf65eb9547c73237.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/ba56ad0f0b0e45ecbf65eb9547c73237.glb
000-091,e6cf4080c85747689483b78f88c0cd7d,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-091/e6cf4080c85747689483b78f88c0cd7d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/e6cf4080c85747689483b78f88c0cd7d.glb
000-086,6819b524d7a04400b80e31f0bc5f1824,butterfly,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-086/6819b524d7a04400b80e31f0bc5f1824.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/butterfly/6819b524d7a04400b80e31f0bc5f1824.glb
000-090,655edd88cfa74d2cafc13c7aa387d137,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-090/655edd88cfa74d2cafc13c7aa387d137.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/655edd88cfa74d2cafc13c7aa387d137.glb
000-100,2b1c58ff1bdc481cb317faf26e65ab22,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-100/2b1c58ff1bdc481cb317faf26e65ab22.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/2b1c58ff1bdc481cb317faf26e65ab22.glb
000-085,b86b2f4d79c94531b8385b6397ac5600,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-085/b86b2f4d79c94531b8385b6397ac5600.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/b86b2f4d79c94531b8385b6397ac5600.glb
000-142,8e1a9b000bf64b3faed962da7062c9dd,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-142/8e1a9b000bf64b3faed962da7062c9dd.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/8e1a9b000bf64b3faed962da7062c9dd.glb
000-017,35809612c439402286ad334afcc5904e,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-017/35809612c439402286ad334afcc5904e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/35809612c439402286ad334afcc5904e.glb
000-026,78a2afab899842d69630a7c9546c768c,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-026/78a2afab899842d69630a7c9546c768c.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/78a2afab899842d69630a7c9546c768c.glb
000-021,1e1c77e3898f43b780fa240175b7183f,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-021/1e1c77e3898f43b780fa240175b7183f.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/1e1c77e3898f43b780fa240175b7183f.glb
000-093,4459b90d0e87486b96739feb2a40e0ee,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-093/4459b90d0e87486b96739feb2a40e0ee.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/4459b90d0e87486b96739feb2a40e0ee.glb
000-026,503fd41365d34beca9fa18264f7878c7,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-026/503fd41365d34beca9fa18264f7878c7.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/503fd41365d34beca9fa18264f7878c7.glb
000-118,495b31d94bea4d0b811e70e5c98de56a,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-118/495b31d94bea4d0b811e70e5c98de56a.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/495b31d94bea4d0b811e70e5c98de56a.glb
000-072,f1424b5007664700b4f8b7d7f22abad8,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-072/f1424b5007664700b4f8b7d7f22abad8.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/f1424b5007664700b4f8b7d7f22abad8.glb
000-000,029daded6fbb42e4a0f0e8bff11fd674,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-000/029daded6fbb42e4a0f0e8bff11fd674.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/029daded6fbb42e4a0f0e8bff11fd674.glb
000-047,7239efeec7104dc3af46a8842a66aec0,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-047/7239efeec7104dc3af46a8842a66aec0.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/7239efeec7104dc3af46a8842a66aec0.glb
000-093,cb0a873201044b8aa5e4c3212fed3b19,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-093/cb0a873201044b8aa5e4c3212fed3b19.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/cb0a873201044b8aa5e4c3212fed3b19.glb
000-003,9ac757f47e8f42e8a7cc82a9cfe8753b,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-003/9ac757f47e8f42e8a7cc82a9cfe8753b.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/9ac757f47e8f42e8a7cc82a9cfe8753b.glb
000-044,fc89fe933afe448084682263a5d0f10e,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-044/fc89fe933afe448084682263a5d0f10e.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/fc89fe933afe448084682263a5d0f10e.glb
000-032,22b315a4ea9e493bb2665e0a34d7ab54,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-032/22b315a4ea9e493bb2665e0a34d7ab54.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/22b315a4ea9e493bb2665e0a34d7ab54.glb
000-007,8d90fe24982c42719f22fb3033371b85,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-007/8d90fe24982c42719f22fb3033371b85.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/8d90fe24982c42719f22fb3033371b85.glb
000-053,28d33c1592e14d8b895d36a1e0dfaa5d,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-053/28d33c1592e14d8b895d36a1e0dfaa5d.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/28d33c1592e14d8b895d36a1e0dfaa5d.glb
000-122,b5d4e86964954a7d988ab1fb601aca91,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-122/b5d4e86964954a7d988ab1fb601aca91.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/b5d4e86964954a7d988ab1fb601aca91.glb
000-093,6a0a93cf64ef4cfdb06fef0641286a06,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-093/6a0a93cf64ef4cfdb06fef0641286a06.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/6a0a93cf64ef4cfdb06fef0641286a06.glb
000-047,293914c166e94bf1a373d5bea376dca3,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-047/293914c166e94bf1a373d5bea376dca3.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/293914c166e94bf1a373d5bea376dca3.glb
000-145,2207808a6e084b6991223e8a5cc4ae6b,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-145/2207808a6e084b6991223e8a5cc4ae6b.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/2207808a6e084b6991223e8a5cc4ae6b.glb
000-026,b8a85ace01444026a6218358fb590177,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-026/b8a85ace01444026a6218358fb590177.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/b8a85ace01444026a6218358fb590177.glb
000-017,138377b0ab2847f081e3a6a5210516e6,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-017/138377b0ab2847f081e3a6a5210516e6.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/138377b0ab2847f081e3a6a5210516e6.glb
000-069,4a6230ecf8c64cb2b503123a254124bb,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-069/4a6230ecf8c64cb2b503123a254124bb.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/4a6230ecf8c64cb2b503123a254124bb.glb
000-087,b14a2616f6974abd9870236fcd9d6b74,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-087/b14a2616f6974abd9870236fcd9d6b74.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/b14a2616f6974abd9870236fcd9d6b74.glb
000-073,8745efe2cfc2425491cbd8a1aa5cc945,cat,/home/add_disk_e/objaverse/hf-objaverse-v1/glbs/000-073/8745efe2cfc2425491cbd8a1aa5cc945.glb,/home/fudan248/zhangjinyu/code_repo/PoinTr/data/objaverse/raw_data2/cat/8745efe2cfc2425491cbd8a1aa5cc945.glb
